radio,mcc,net,area,cell,unit,lon,lat,range_,samples,changeable,created,updated,averagesig,county,subcounty,ward
GSM,639,2,5077,630,0,34.121475,-0.059052,1000,2,1,1458832685,1467083007,0,Siaya,Bondo Sub County,Yimbo East Ward
GSM,639,2,5077,3202,0,34.13063,-0.054245,1000,3,1,1458832686,1490298299,0,Siaya,Bondo Sub County,Yimbo East Ward
GSM,639,2,5078,2896,0,34.411239624023,-0.062484741210938,1000,1,1,1458832686,1445674028,0,Siaya,Gem Sub County,South Gem Ward
GSM,639,2,5081,1560,0,34.551315307617,0.59669494628906,1000,3,1,1458832687,1489363543,0,Bungoma,Kanduyi Sub County,Khalaba Ward
GSM,639,2,5081,1260,0,34.648766,0.579001,1000,26,1,1458832687,1476767293,0,Bungoma,Kanduyi Sub County,Bukembe East Ward
GSM,639,2,5081,1282,0,34.549942,0.598264,1000,7,1,1458832687,1480983434,0,Bungoma,Kanduyi Sub County,Khalaba Ward
GSM,639,2,5081,3495,0,34.555161,0.589005,1000,5,1,1458832687,1476611809,0,Bungoma,Kanduyi Sub County,Khalaba Ward
GSM,639,2,5080,5140,0,34.404373,0.604248,1000,2,1,1458832686,1476611809,0,Bungoma,Bumula Sub County,Kimaeti Ward
GSM,639,2,5080,5144,0,34.403,0.605621,1000,2,1,1458832686,1476611809,0,Bungoma,Bumula Sub County,Kimaeti Ward
GSM,639,2,5081,1564,0,34.551773,0.596237,1000,3,1,1458832687,1489363543,0,Bungoma,Kanduyi Sub County,Khalaba Ward
GSM,639,2,5081,6496,0,34.40299987793,0.60493469238281,1000,1,1,1458832687,1436448109,0,Bungoma,Bumula Sub County,Kimaeti Ward
GSM,639,2,5081,6492,0,34.396133422852,0.58708190917969,1000,1,1,1458832687,1441526262,0,Bungoma,Bumula Sub County,Kimaeti Ward
GSM,639,2,5081,1565,0,34.559555,0.593605,1000,4,1,1458832687,1476611809,0,Bungoma,Kanduyi Sub County,Khalaba Ward
GSM,639,2,5081,2060,0,34.560471,0.560074,1000,3,1,1458832687,1489893925,0,Bungoma,Kanduyi Sub County,Township Ward
GSM,639,2,5081,1280,0,34.576492,0.579758,1000,3,1,1458832687,1475813000,0,Bungoma,Kanduyi Sub County,Bukembe West Ward
GSM,639,2,5081,1846,0,34.554061889648,0.52665710449219,1000,1,1,1458832687,1426731530,0,Bungoma,Kanduyi Sub County,Musikoma Ward
GSM,639,2,5081,3544,0,34.383773803711,0.55412292480469,1000,1,1,1458832687,1441526262,0,Bungoma,Bumula Sub County,Kimaeti Ward
GSM,639,2,5081,1286,0,34.551659,0.593262,1000,4,1,1458832687,1469322681,0,Bungoma,Kanduyi Sub County,Township Ward
GSM,639,2,5081,5082,0,34.383773803711,0.55412292480469,1000,1,1,1458832687,1441526262,0,Bungoma,Bumula Sub County,Kimaeti Ward
GSM,639,2,5081,2056,0,34.516983032227,0.39619445800781,1000,1,1,1458832687,1438856757,0,Kakamega,Matungu Sub County,Kholera Ward
GSM,639,2,5081,3494,0,34.557838,0.592575,1000,8,1,1458832687,1476681159,0,Bungoma,Kanduyi Sub County,Khalaba Ward
GSM,639,2,5081,1761,0,34.500503540039,0.61180114746094,1000,1,1,1458832687,1436448109,0,Bungoma,Bumula Sub County,West Bukusu Ward
GSM,639,2,5081,1994,0,34.558182,0.573349,1000,2,1,1458832687,1469322711,0,Bungoma,Kanduyi Sub County,Township Ward
GSM,639,2,5081,4972,0,34.561272,0.567513,1000,4,1,1458832687,1473729153,0,Bungoma,Kanduyi Sub County,Township Ward
GSM,639,2,5081,2066,0,34.556808,0.535583,1000,2,1,1458832687,1460763389,0,Bungoma,Kanduyi Sub County,Khalaba Ward
GSM,639,2,5083,1050,0,34.775161743164,0.65849304199219,1000,1,1,1458832687,1436448109,0,Bungoma,Webuye  East Sub County,Mihuu Ward
GSM,639,2,5084,4512,0,34.739456176758,0.60493469238281,1000,1,1,1458832688,1436448109,0,Bungoma,Webuye West Sub County,Matulo Ward
GSM,639,2,5085,3451,0,34.883651733398,0.75599670410156,1000,1,1,1458832688,1435462760,0,Bungoma,Tongaren Sub County,Milima Ward
GSM,639,2,5084,1546,0,34.836959838867,0.59806823730469,1000,1,1,1458832688,1444005842,0,Kakamega,Lugari Sub County,Lwandeti Ward
GSM,639,2,5083,4502,0,34.646072387695,0.69969177246094,1000,1,1,1458832688,1449113746,0,Bungoma,Webuye West Sub County,Bokoli Ward
GSM,639,2,5085,3455,0,34.883651733398,0.75599670410156,1000,1,1,1458832688,1435462760,0,Bungoma,Tongaren Sub County,Milima Ward
GSM,639,2,5084,4515,0,34.771591,0.60054,1345,5,1,1458832688,1492250513,0,Bungoma,Webuye West Sub County,Matulo Ward
GSM,639,2,5082,6485,0,34.557593,0.598461,1185,7,1,1458832687,1476767293,0,Bungoma,Kanduyi Sub County,Khalaba Ward
GSM,639,2,5085,1682,0,34.779281616211,0.65986633300781,1000,1,1,1458832688,1436448109,0,Bungoma,Webuye  East Sub County,Mihuu Ward
GSM,639,2,5085,8530,0,34.946823,0.936584,1000,2,1,1458832688,1476502988,0,TRANS NZOIA,Kiminini  Sub County,Nabiswa Ward
GSM,639,2,5083,4506,0,34.64469909668,0.69694519042969,1000,1,1,1458832688,1449113746,0,Bungoma,Webuye West Sub County,Bokoli Ward
GSM,639,2,5084,1895,0,34.683495,0.613174,3183,4,1,1458832688,1472369922,0,Bungoma,Webuye West Sub County,Bokoli Ward
GSM,639,2,5085,8531,0,34.930344,0.884399,1185,2,1,1458832688,1489190754,0,TRANS NZOIA,Kiminini  Sub County,Kiminini Ward
GSM,639,2,5084,1252,0,34.7043,0.600266,1602,5,1,1458832688,1492250554,0,Bungoma,Webuye West Sub County,Sitikho Ward
GSM,639,2,5084,1881,0,34.80043,0.574173,5352,5,1,1458832688,1492250554,0,Kakamega,Lugari Sub County,Chevaywa Ward
GSM,639,2,5085,8534,0,34.946136,0.935211,1000,2,1,1458832688,1476502988,0,TRANS NZOIA,Kiminini  Sub County,Nabiswa Ward
GSM,639,2,5086,8301,0,35.017204,0.97847,1000,8,1,1458832689,1489451332,0,TRANS NZOIA,Saboti  Sub County,Matisi Ward
GSM,639,2,5085,10581,0,34.94270324707,0.92353820800781,1000,1,1,1458832689,1436258456,0,TRANS NZOIA,Kiminini  Sub County,Nabiswa Ward
GSM,639,2,5086,10005,0,35.005874633789,1.0128021240234,1000,7,1,1458832689,1489025341,0,TRANS NZOIA,Saboti  Sub County,Matisi Ward
GSM,639,2,5085,10584,0,34.94270324707,0.92491149902344,1000,1,1,1458832689,1436258456,0,TRANS NZOIA,Kiminini  Sub County,Nabiswa Ward
GSM,639,2,5086,9446,0,34.994888,1.020355,1000,2,1,1458832689,1468842477,0,TRANS NZOIA,Saboti  Sub County,Tuwani Ward
GSM,639,2,5086,10306,0,35.009994506836,1.0265350341797,1000,1,1,1458832689,1454465635,0,TRANS NZOIA,Kwanza  Sub County,Bidii Ward
GSM,639,2,5086,10001,0,35.005286,1.012606,1000,7,1,1458832689,1489025341,0,TRANS NZOIA,Saboti  Sub County,Matisi Ward
GSM,639,2,5085,9650,0,34.985733,0.944138,1000,3,1,1458832688,1469269692,0,TRANS NZOIA,Kiminini  Sub County,Waitaluk Ward
GSM,639,2,5085,12175,0,34.905624389648,0.59669494628906,1000,1,1,1458832689,1451873651,0,Uasin Gishu,Turbo Sub County,Ngenyilel Ward
GSM,639,2,5086,9450,0,35.000839,1.021042,1000,3,1,1458832689,1471585281,0,TRANS NZOIA,Saboti  Sub County,Tuwani Ward
GSM,639,2,5086,9460,0,35.007248,1.0009,1000,3,1,1458832689,1468842477,0,TRANS NZOIA,Saboti  Sub County,Matisi Ward
GSM,639,2,5086,9351,0,35.006218,1.009884,1000,8,1,1458832689,1489025341,0,TRANS NZOIA,Saboti  Sub County,Matisi Ward
GSM,639,2,5086,8924,0,35.027847290039,0.97846984863281,1000,1,1,1458832689,1430016197,0,TRANS NZOIA,Kiminini  Sub County,Waitaluk Ward
GSM,639,2,5086,11061,0,35.001754760742,1.0169219970703,1000,5,1,1458832689,1471585281,0,TRANS NZOIA,Saboti  Sub County,Matisi Ward
GSM,639,2,5085,12171,0,34.868545532227,0.83976745605469,1000,1,1,1458832689,1454118364,0,TRANS NZOIA,Kiminini  Sub County,Kiminini Ward
GSM,639,2,5085,8715,0,34.857559204102,0.82466125488281,1000,1,1,1458832688,1451962005,0,TRANS NZOIA,Kiminini  Sub County,Sikhendu Ward
GSM,639,2,5086,9376,0,34.977035522461,0.99494934082031,1000,2,1,1458832689,1459407725,0,TRANS NZOIA,Saboti  Sub County,Matisi Ward
GSM,639,2,5087,9394,0,35.137161,0.790054,1000,5,1,1458832690,1472605369,0,Kakamega,Likuyani Sub County,Kongoni Ward
GSM,639,2,5087,9910,0,35.129356,0.8741,1000,12,1,1458832690,1475643039,0,Uasin Gishu,Soy Sub County,Moi's Bridge Ward
GSM,639,2,5089,9301,0,35.170669555664,0.86311340332031,1000,1,1,1458832690,1454989284,0,Uasin Gishu,Soy Sub County,Moi's Bridge Ward
GSM,639,2,5089,9235,0,35.509872436523,0.89469909667969,1000,1,1,1458832690,1449202833,0,ELGEYO-MARAKWET,Marakwet West Sub County,Moiben Kuserwo Ward
GSM,639,2,5087,10380,0,35.04020690918,0.97434997558594,1000,1,1,1458832690,1456731900,0,TRANS NZOIA,Kiminini  Sub County,Waitaluk Ward
GSM,639,2,5087,10706,0,34.948196411133,0.93864440917969,1000,1,1,1458832690,1436258478,0,TRANS NZOIA,Kiminini  Sub County,Kiminini Ward
GSM,639,2,5087,10700,0,34.948196411133,0.94001770019531,1000,1,1,1458832690,1436258478,0,TRANS NZOIA,Kiminini  Sub County,Nabiswa Ward
GSM,639,2,5088,8286,0,35.049819946289,0.95924377441406,1000,1,1,1458832690,1430016197,0,TRANS NZOIA,Kiminini  Sub County,Waitaluk Ward
GSM,639,2,5086,11385,0,35.031281,0.993576,1681,2,1,1458832690,1468842477,0,TRANS NZOIA,Kiminini  Sub County,Hospital Ward
GSM,639,2,5091,12901,0,34.61311340332,-0.82328796386719,1000,1,1,1458832690,1443744853,0,Migori,Rongo Sub County,South Kamagambo Ward
GSM,639,2,5088,8765,0,35.044327,0.994949,1449,2,1,1458832690,1473647512,0,TRANS NZOIA,Kiminini  Sub County,Hospital Ward
GSM,639,2,5086,11380,0,35.03952,1.050568,5193,6,1,1458832690,1478314019,0,TRANS NZOIA,Kwanza  Sub County,Bidii Ward
GSM,639,2,5087,10702,0,34.946823120117,0.93589782714844,1000,1,1,1458832690,1436258478,0,TRANS NZOIA,Kiminini  Sub County,Nabiswa Ward
GSM,639,2,5087,8475,0,35.126266,0.830154,1771,3,1,1458832690,1472605369,0,Uasin Gishu,Soy Sub County,Kapkures Ward
GSM,639,2,5087,9031,0,35.158309936523,0.72441101074219,1000,1,1,1458832690,1428748553,0,Uasin Gishu,Soy Sub County,Kipsomba Ward
GSM,639,2,5091,14530,0,34.608994,-0.760803,1000,2,1,1458832690,1476518822,0,Migori,Rongo Sub County,Central Kamagambo Ward
GSM,639,2,5091,16630,0,34.606934,-0.75943,1000,2,1,1458832691,1476518822,0,Migori,Rongo Sub County,Central Kamagambo Ward
GSM,639,2,5094,12781,0,34.565964,-0.981216,1000,3,1,1458832691,1484814475,0,Migori,Awendo Sub County,South Sakwa Ward
GSM,639,2,5094,12774,0,34.474686,-1.064438,1000,5,1,1458832691,1487467658,0,Migori,Suna East Sub County,Suna Central Ward
GSM,639,2,5094,14861,0,34.462509,-1.084213,1000,3,1,1458832691,1487484469,0,Migori,Suna West Sub County,Ragana-oruba Ward
GSM,639,2,5091,17696,0,34.643325805664,-0.72303771972656,1000,1,1,1458832691,1451998606,0,Kisii,South Mugirango Sub County,Tabaka Ward
GSM,639,2,5093,13136,0,34.560928344727,-0.76835632324219,1000,1,1,1458832691,1442826680,0,Migori,Awendo Sub County,North Sakwa Ward
GSM,639,2,5091,17694,0,34.654827,-0.713081,1000,8,1,1458832691,1475127046,0,Kisii,Bonchari  Sub County,Riana Ward
GSM,639,2,5092,4950,0,34.457245,-1.152191,2436,2,1,1458832691,1471218882,0,Migori,Kuria West Sub County,Tagare Ward
GSM,639,2,5093,14792,0,34.570541381836,-0.96748352050781,1000,1,1,1458832691,1451218897,0,Migori,Awendo Sub County,South Sakwa Ward
GSM,639,2,5093,14684,0,34.611740112305,-0.82603454589844,1000,1,1,1458832691,1443690018,0,Migori,Rongo Sub County,South Kamagambo Ward
GSM,639,2,5093,17936,0,34.614486694336,-0.82328796386719,1000,1,1,1458832691,1443690095,0,Migori,Rongo Sub County,South Kamagambo Ward
GSM,639,2,5094,14505,0,34.486770629883,-0.96885681152344,1000,1,1,1458832691,1451218891,0,Migori,Uriri Sub County,Central Kanyamkago Ward
GSM,639,2,5093,14794,0,34.566421508789,-0.96336364746094,1000,1,1,1458832691,1451218897,0,Migori,Awendo Sub County,South Sakwa Ward
GSM,639,2,5091,16635,0,34.60075378418,-0.75736999511719,1000,1,1,1458832691,1438670182,0,Migori,Rongo Sub County,Central Kamagambo Ward
GSM,639,2,5091,16631,0,34.608994,-0.760803,1000,2,1,1458832691,1476518822,0,Migori,Rongo Sub County,Central Kamagambo Ward
GSM,639,2,5067,374,0,34.586792,0.037766,4449,6,1,1458832680,1483391100,0,Vihiga,Luanda Sub County,Luanda Township Ward
GSM,639,2,5067,182,0,34.601003,-0.013296,1000,11,1,1458832680,1492043859,0,Kisumu,Kisumu West Sub County,North West Kisumu Ward
GSM,639,2,5070,3635,0,34.739456176758,0.26298522949219,1000,1,1,1458832682,1445674047,0,Kakamega,Lurambi Sub County,Shirere Ward
GSM,639,2,5070,2294,0,34.717483520508,0.27946472167969,1000,1,1,1458832682,1443447198,0,Kakamega,Lurambi Sub County,Butsotso Central Ward
GSM,639,2,5070,792,0,34.75502,0.264816,1000,3,1,1458832682,1472000866,0,Kakamega,Lurambi Sub County,Shirere Ward
GSM,639,2,5070,555,0,34.760055541992,0.30006408691406,1000,2,1,1458832681,1472000825,0,Kakamega,Lurambi Sub County,Sheywe Ward
GSM,639,2,5069,4776,0,34.673538208008,0.27809143066406,1000,1,1,1458832681,1443447254,0,Kakamega,Lurambi Sub County,Butsotso Central Ward
GSM,639,2,5070,805,0,34.750442,0.217667,5364,2,1,1458832682,1473299262,0,Kakamega,Shinyalu Sub County,Isukha West Ward
GSM,639,2,5070,725,0,34.754366,0.278288,1000,7,1,1458832681,1490279192,0,Kakamega,Lurambi Sub County,Mahiakalo Ward
GSM,639,2,5070,6100,0,34.760055541992,0.30281066894531,1000,1,1,1458832682,1445674047,0,Kakamega,Lurambi Sub County,Sheywe Ward
GSM,639,2,5070,1906,0,34.749985,0.283356,1000,6,1,1458832682,1489747747,0,Kakamega,Lurambi Sub County,Sheywe Ward
GSM,639,2,5070,724,0,34.753647,0.282669,1000,9,1,1458832681,1490279192,0,Kakamega,Lurambi Sub County,Sheywe Ward
GSM,639,2,5069,2076,0,34.496383666992,0.23689270019531,1000,1,1,1458832681,1447234177,0,Kakamega,Butere Sub County,Marama Central Ward
GSM,639,2,5070,3656,0,34.765548706055,0.22865295410156,1000,1,1,1458832682,1446391779,0,Kakamega,Shinyalu Sub County,Isukha South Ward
GSM,639,2,5070,1876,0,34.727097,0.278091,1305,5,1,1458832682,1473379403,0,Kakamega,Lurambi Sub County,Sheywe Ward
GSM,639,2,5069,2075,0,34.499130249023,0.23689270019531,1000,1,1,1458832681,1447234198,0,Kakamega,Butere Sub County,Marama Central Ward
GSM,639,2,5070,3615,0,34.762802124023,0.29457092285156,1000,3,1,1458832682,1480512536,0,Kakamega,Lurambi Sub County,Sheywe Ward
GSM,639,2,5070,2240,0,34.722519,0.361862,10270,3,1,1458832682,1489582543,0,Kakamega,Navakholo Sub County,Ingoste-matiha Ward
GSM,639,2,5070,811,0,34.755592,0.284958,1000,8,1,1458832682,1489789489,0,Kakamega,Lurambi Sub County,Mahiakalo Ward
GSM,639,2,5070,802,0,34.743027,0.269577,1000,5,1,1458832682,1489789489,0,Kakamega,Lurambi Sub County,Shirere Ward
GSM,639,2,5070,1872,0,34.736023,0.276031,1000,4,1,1458832682,1473299272,0,Kakamega,Lurambi Sub County,Shirere Ward
GSM,639,2,5069,1982,0,34.499130249023,0.32615661621094,1000,1,1,1458832681,1440517061,0,Kakamega,Mumias West  Sub County,Mumias Central Ward
GSM,639,2,5069,4781,0,34.496383666992,0.24101257324219,1000,1,1,1458832681,1447234177,0,Kakamega,Butere Sub County,Marama Central Ward
GSM,639,2,5070,554,0,34.760055541992,0.30281066894531,1000,1,1,1458832681,1446200586,0,Kakamega,Lurambi Sub County,Sheywe Ward
GSM,639,2,5072,2422,0,34.454498,0.403061,1668,2,1,1458832684,1464772488,0,Kakamega,Matungu Sub County,Koyonzo Ward
GSM,639,2,5072,2235,0,34.499130249023,0.29594421386719,1000,1,1,1458832684,1440184358,0,Kakamega,Mumias East Sub County,Lusheya Lubinu Ward
GSM,639,2,5073,1721,0,34.117699,0.461082,1000,4,1,1458832684,1469322711,0,Busia,Teso South Sub County,Ang'orom Ward
GSM,639,2,5071,5706,0,34.771041870117,0.30418395996094,1000,1,1,1458832683,1445673321,0,Kakamega,Lurambi Sub County,Sheywe Ward
GSM,639,2,5071,1835,0,34.760055541992,0.30281066894531,1000,1,1,1458832683,1444732887,0,Kakamega,Lurambi Sub County,Sheywe Ward
GSM,639,2,5071,2392,0,34.797134399414,0.33302307128906,1000,1,1,1458832683,1444868803,0,Kakamega,Shinyalu Sub County,Isukha North Ward
GSM,639,2,5071,2434,0,34.856185913086,0.41267395019531,1000,1,1,1458832683,1445906591,0,Kakamega,Malava Sub County,Chemuche Ward
GSM,639,2,5072,2234,0,34.456558,0.405808,1652,3,1,1458832684,1470942423,0,Kakamega,Matungu Sub County,Koyonzo Ward
GSM,639,2,5073,3372,0,34.146194458008,0.40718078613281,1000,1,1,1458832684,1452472194,0,Busia,Matayos Sub County,Bukhayo West Ward
GSM,639,2,5073,1120,0,34.133834838867,0.56785583496094,1000,1,1,1458832684,1443005826,0,Busia,Teso South Sub County,Chakol South Ward
GSM,639,2,5073,1211,0,34.109116,0.458309,1000,13,1,1458832684,1490870328,0,Busia,Matayos Sub County,Burumba Ward
GSM,639,2,5073,3430,0,34.100348,0.449753,1168,13,1,1458832684,1490870328,0,Busia,Matayos Sub County,Mayenje Ward
GSM,639,2,5071,2115,0,34.760055541992,0.30281066894531,1000,1,1,1458832683,1446200586,0,Kakamega,Lurambi Sub County,Sheywe Ward
GSM,639,2,5071,1390,0,34.853439331055,0.38246154785156,1000,1,1,1458832682,1451873643,0,Kakamega,Malava Sub County,South Kabras Ward
GSM,639,2,5071,1836,0,34.683151245117,0.26435852050781,1000,1,1,1458832683,1443447254,0,Kakamega,Lurambi Sub County,Butsotso Central Ward
GSM,639,2,5071,6326,0,34.812240600586,0.33851623535156,1000,1,1,1458832683,1448969496,0,Kakamega,Malava Sub County,South Kabras Ward
GSM,639,2,5073,1191,0,34.125595,0.437589,3195,7,1,1458832684,1469322711,0,Busia,Matayos Sub County,Bukhayo West Ward
GSM,639,2,5071,2402,0,34.683151245117,0.26435852050781,1000,1,1,1458832683,1443447254,0,Kakamega,Lurambi Sub County,Butsotso Central Ward
GSM,639,2,5071,4744,0,34.762802124023,0.29182434082031,1000,1,1,1458832683,1444732887,0,Kakamega,Lurambi Sub County,Mahiakalo Ward
GSM,639,2,5071,6324,0,34.838608,0.381912,1982,5,1,1458832683,1480384456,0,Kakamega,Malava Sub County,South Kabras Ward
GSM,639,2,5073,1214,0,34.138412,0.457535,1731,3,1,1458832684,1491719077,0,Busia,Teso South Sub County,Ang'orom Ward
GSM,639,2,5073,1210,0,34.123672,0.457443,1000,5,1,1458832684,1491719077,0,Busia,Teso South Sub County,Ang'orom Ward
GSM,639,2,5072,1155,0,34.412612915039,0.24650573730469,1000,1,1,1458832683,1439905405,0,Kakamega,Mumias West  Sub County,Etenje Ward
GSM,639,2,5074,205,0,34.298629760742,0.13801574707031,1000,1,1,1458832684,1438243514,0,Siaya,Alego Usonga Sub County,Central Alego Ward
GSM,639,2,5075,5780,0,34.354248,0.129776,12002,2,1,1458832685,1468907265,0,Siaya,Gem Sub County,North Gem Ward
GSM,639,2,5075,870,0,34.323348999023,-0.092697143554688,1000,1,1,1458832685,1445674049,0,Siaya,Bondo Sub County,North Sakwa Ward
GSM,639,2,5074,5271,0,34.203872680664,0.20668029785156,1000,4,1,1458832685,1473754329,0,Siaya,Ugenya Sub County,Ukwala Ward
GSM,639,2,5075,5766,0,34.159927368164,-0.062484741210938,1000,1,1,1458832685,1451857905,0,Siaya,Bondo Sub County,Yimbo East Ward
GSM,639,2,5074,1186,0,34.348755,0.187798,3326,4,1,1458832684,1476518817,0,Siaya,Ugunja Sub County,Sigomere Ward
GSM,639,2,5074,2375,0,34.453811645508,0.28770446777344,1000,1,1,1458832684,1439905405,0,Kakamega,Mumias West  Sub County,Etenje Ward
GSM,639,2,5074,3106,0,34.298629760742,0.13801574707031,1000,1,1,1458832684,1438243514,0,Siaya,Alego Usonga Sub County,Central Alego Ward
GSM,639,2,5076,2870,0,34.298629760742,0.13801574707031,1000,1,1,1458832685,1438243811,0,Siaya,Alego Usonga Sub County,Central Alego Ward
GSM,639,2,5075,5765,0,34.243698120117,-0.087203979492188,1000,1,1,1458832685,1440983250,0,Siaya,Bondo Sub County,West Sakwa Ward
GSM,639,2,5075,3165,0,34.290390014648,-0.29869079589844,1000,1,1,1458832685,1453432712,0,Siaya,Rarieda Sub County,West Uyoma Ward
GSM,639,2,5074,2511,0,34.340515,0.156555,1000,2,1,1458832684,1469955451,0,Siaya,Ugunja Sub County,Sidindi Ward
GSM,639,2,5074,1101,0,34.495010375977,0.23551940917969,1000,1,1,1458832684,1443447198,0,Kakamega,Butere Sub County,Marama Central Ward
GSM,639,2,5075,2960,0,34.361801,-0.093384,1467,2,1,1458832685,1483012024,0,Siaya,Rarieda Sub County,East Asembo Ward
GSM,639,2,5075,2911,0,34.26796,-0.099564,1000,3,1,1458832685,1481876507,0,Siaya,Bondo Sub County,North Sakwa Ward
GSM,639,2,5078,104,0,34.515953,-0.107803,4965,4,1,1458832686,1464146697,0,Kisumu,Seme Sub County,Central Seme Ward
GSM,639,2,5079,2026,0,34.654312133789,0.56785583496094,1000,1,1,1458832686,1449618049,0,Bungoma,Kanduyi Sub County,Bukembe East Ward
GSM,639,2,5078,2460,0,34.522476196289,-0.11054992675781,1000,1,1,1458832686,1445674049,0,Kisumu,Seme Sub County,Central Seme Ward
GSM,639,2,5077,4836,0,34.050064086914,-0.044631958007812,1000,1,1,1458832686,1447026158,0,Siaya,Bondo Sub County,West Yimbo Ward
GSM,639,2,5079,2152,0,34.743576049805,0.42366027832031,1000,1,1,1458832686,1439122760,0,Kakamega,Malava Sub County,West Kabras Ward
GSM,639,2,5079,4715,0,34.755935668945,0.63514709472656,1000,1,1,1458832686,1436448109,0,Bungoma,Webuye West Sub County,Matulo Ward
GSM,639,2,5078,114,0,34.59114074707,-0.10093688964844,1000,1,1,1458832686,1445674049,0,Kisumu,Seme Sub County,East Seme Ward
GSM,639,2,5078,6344,0,34.440994,-0.058365,1636,3,1,1458832686,1468194814,0,Siaya,Gem Sub County,South Gem Ward
GSM,639,2,5077,634,0,34.126053,-0.060196,1000,3,1,1458832685,1490298299,0,Siaya,Bondo Sub County,Yimbo East Ward
GSM,639,2,5079,2034,0,34.523849487305,0.61729431152344,1000,1,1,1458832686,1442658308,0,Bungoma,Kanduyi Sub County,Marakaru/tuuti Ward
GSM,639,2,5079,2014,0,34.652274,0.576893,1000,31,1,1458832686,1475997597,0,Bungoma,Kanduyi Sub County,Bukembe East Ward
GSM,639,2,5079,1086,0,34.554749,0.52803,1000,2,1,1458832686,1480983434,0,Bungoma,Kanduyi Sub County,Musikoma Ward
GSM,639,2,5079,2016,0,34.648819,0.573153,1000,14,1,1458832686,1475548812,0,Bungoma,Kanduyi Sub County,Bukembe East Ward
GSM,639,2,5079,2011,0,34.652939,0.571838,1000,30,1,1458832686,1475997597,0,Bungoma,Kanduyi Sub County,Bukembe East Ward
GSM,639,2,5078,100,0,34.518356,-0.109863,12722,4,1,1458832686,1464146697,0,Kisumu,Seme Sub County,Central Seme Ward
GSM,639,2,5079,1080,0,34.629593,0.484772,1402,2,1,1458832686,1472000825,0,Bungoma,Kanduyi Sub County,East Sang'alo Ward
GSM,639,2,5078,495,0,34.481964,-0.082397,1970,2,1,1458832686,1464146697,0,Kisumu,Seme Sub County,North Seme Ward
GSM,639,2,5080,1300,0,34.450378,0.621758,5279,4,1,1458832686,1476611809,0,Bungoma,Bumula Sub County,Siboti Ward
